,0
2030-01-07,217.36159999999998
2030-01-14,217.36159999999998
2030-01-21,217.36159999999998
2030-01-28,217.36159999999998
2030-02-04,217.36159999999998
2030-02-11,217.36159999999998
2030-02-18,217.36159999999998
2030-02-25,217.36159999999998
2030-03-04,217.36159999999998
2030-03-11,217.36159999999998
2030-03-18,217.36159999999998
2030-03-25,217.36159999999998
2030-04-01,217.36159999999998
2030-04-08,217.36159999999998
2030-04-15,217.36159999999998
2030-04-22,217.36159999999998
2030-04-29,217.36159999999998
2030-05-06,217.36159999999998
2030-05-13,217.36159999999998
2030-05-20,217.36159999999998
2030-05-27,217.36159999999998
2030-06-03,217.36159999999998
2030-06-10,217.36159999999998
2030-06-17,217.36159999999998
2030-06-24,217.36159999999998
2030-07-01,217.36159999999998
2030-07-08,217.36159999999998
2030-07-15,217.36159999999998
2030-07-22,217.36159999999998
2030-07-29,217.36159999999998
2030-08-05,217.36159999999998
2030-08-12,217.36159999999998
2030-08-19,217.36159999999998
2030-08-26,217.36159999999998
2030-09-02,217.36159999999998
2030-09-09,217.36159999999998
2030-09-16,217.36159999999998
2030-09-23,217.36159999999998
2030-09-30,217.36159999999998
2030-10-07,217.36159999999998
2030-10-14,217.36159999999998
2030-10-21,217.36159999999998
2030-10-28,217.36159999999998
2030-11-04,217.36159999999998
2030-11-11,217.36159999999998
2030-11-18,217.36159999999998
2030-11-25,217.36159999999998
2030-12-02,217.36159999999998
2030-12-09,217.36159999999998
2030-12-16,217.36159999999998
2030-12-23,217.36159999999998
2030-12-30,217.36159999999998
