,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022-01-03,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-04,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-05,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-06,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-07,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-08,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-09,48.13657407407407,93.62433862433862,55.57374338624338,72.98776455026454,119.66931216931216,81.3475529100529,76.6683201058201,100.88789682539682,57.52810846560846,89.15674603174601,85.50925925925925,29.457671957671952,61.55919312169312,98.34821428571428,83.89219576719576,104.20965608465607,40.20502645502645,104.8098544973545,115.6001984126984,46.597222222222214,81.10119047619047,71.4484126984127,75.4943783068783,61.7443783068783,60.13392857142856,60.61177248677248,106.9179894179894,119.1600529100529,93.91699735449735,123.38293650793649,103.47056878306877,63.45568783068782,73.90211640211639,87.23379629629629,115.11408730158728,66.91468253968253,85.203373015873,62.650462962962955,50.231481481481474,98.14318783068782,40.031415343915334,82.18419312169311,90.29927248677248,159.52050264550263,105.1653439153439,4.965277777777778,76.44014550264549,94.93220899470899,162.99768518518516,281.3988095238095
2022-01-10,55.084325396825385,86.52447089947088,46.11441798941799,63.99140211640211,100.4861111111111,66.39054232804232,78.49371693121692,90.84821428571428,52.576058201058196,74.0674603174603,78.14153439153438,34.74867724867724,49.83630952380952,89.4295634920635,68.82605820105819,97.40740740740739,39.442791005291,98.0406746031746,104.73214285714285,40.816798941798936,63.60945767195766,39.4890873015873,62.041997354497354,53.52843915343915,48.267195767195766,50.79530423280423,96.85350529100528,101.64186507936506,76.15410052910052,106.93452380952381,83.89384920634919,48.629298941798936,49.844576719576715,74.79001322751321,88.84589947089947,49.14021164021163,87.88194444444444,55.36871693121693,30.744047619047617,82.16104497354497,49.94378306878306,70.0925925925926,77.80753968253967,141.73280423280423,111.86838624338624,-3.1200396825396823,60.906084656084644,89.02777777777777,120.99206349206348,260.1686507936508
2022-01-11,55.084325396825385,86.52447089947088,46.11441798941799,63.99140211640211,100.4861111111111,66.39054232804232,78.49371693121692,90.84821428571428,52.576058201058196,74.0674603174603,78.14153439153438,34.74867724867724,49.83630952380952,89.4295634920635,68.82605820105819,97.40740740740739,39.442791005291,98.0406746031746,104.73214285714285,40.816798941798936,63.60945767195766,39.4890873015873,62.041997354497354,53.52843915343915,48.267195767195766,50.79530423280423,96.85350529100528,101.64186507936506,76.15410052910052,106.93452380952381,83.89384920634919,48.629298941798936,49.844576719576715,74.79001322751321,88.84589947089947,49.14021164021163,87.88194444444444,55.36871693121693,30.744047619047617,82.16104497354497,49.94378306878306,70.0925925925926,77.80753968253967,141.73280423280423,111.86838624338624,-3.1200396825396823,60.906084656084644,89.02777777777777,120.99206349206348,260.1686507936508
2022-01-12,55.084325396825385,86.52447089947088,46.11441798941799,63.99140211640211,100.4861111111111,66.39054232804232,78.49371693121692,90.84821428571428,52.576058201058196,74.0674603174603,78.14153439153438,34.74867724867724,49.83630952380952,89.4295634920635,68.82605820105819,97.40740740740739,39.442791005291,98.0406746031746,104.73214285714285,40.816798941798936,63.60945767195766,39.4890873015873,62.041997354497354,53.52843915343915,48.267195767195766,50.79530423280423,96.85350529100528,101.64186507936506,76.15410052910052,106.93452380952381,83.89384920634919,48.629298941798936,49.844576719576715,74.79001322751321,88.84589947089947,49.14021164021163,87.88194444444444,55.36871693121693,30.744047619047617,82.16104497354497,49.94378306878306,70.0925925925926,77.80753968253967,141.73280423280423,111.86838624338624,-3.1200396825396823,60.906084656084644,89.02777777777777,120.99206349206348,260.1686507936508
