,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022-01-03,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-04,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-05,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-06,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-07,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-08,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-09,5.378637566137566,10.342261904761903,14.308862433862432,6.397156084656085,15.021494708994709,1.0598544973544972,21.688161375661373,15.418320105820102,0.7589285714285714,7.843915343915342,5.406746031746032,10.378637566137565,0.9292328042328042,6.033399470899471,6.342592592592592,45.4943783068783,25.411706349206344,76.44345238095237,34.62466931216931,7.063492063492063,23.2771164021164,0.9705687830687829,3.9186507936507935,26.898148148148145,1.577380952380952,58.24239417989418,56.494708994708986,5.033068783068782,5.990410052910053,3.129960317460317,52.475198412698404,44.3667328042328,9.083994708994707,17.863756613756614,103.7334656084656,6.059854497354497,6.317791005291005,14.426256613756612,1.3310185185185184,2.0568783068783065,5.46792328042328,21.618716931216927,45.34556878306878,3.511904761904762,4.616402116402115,1.0102513227513226,10.064484126984125,105.9126984126984,2.448743386243386,67.22222222222221
2022-01-10,2.0519179894179893,2.5843253968253963,5.443121693121692,3.6392195767195763,40.9209656084656,0.7060185185185184,5.772156084656085,35.585317460317455,0.4497354497354497,6.927910052910053,4.2294973544973535,4.700727513227513,3.0390211640211637,45.957341269841265,0.7605820105820106,11.104497354497354,20.745701058201057,44.69576719576719,36.94609788359788,5.702711640211639,26.55588624338624,5.646494708994709,2.729828042328042,12.893518518518517,1.5790343915343914,90.1223544973545,23.169642857142854,2.339616402116402,11.187169312169312,2.0287698412698414,23.579695767195762,65.83167989417989,45.78703703703703,11.944444444444443,80.81845238095237,17.137896825396822,4.918981481481481,18.38128306878307,1.511243386243386,19.19973544973545,73.05224867724867,10.252976190476188,45.26289682539682,3.215939153439153,8.356481481481481,20.611772486772484,6.840277777777776,111.02347883597884,10.978835978835978,104.0459656084656
2022-01-11,2.0519179894179893,2.5843253968253963,5.443121693121692,3.6392195767195763,40.9209656084656,0.7060185185185184,5.772156084656085,35.585317460317455,0.4497354497354497,6.927910052910053,4.2294973544973535,4.700727513227513,3.0390211640211637,45.957341269841265,0.7605820105820106,11.104497354497354,20.745701058201057,44.69576719576719,36.94609788359788,5.702711640211639,26.55588624338624,5.646494708994709,2.729828042328042,12.893518518518517,1.5790343915343914,90.1223544973545,23.169642857142854,2.339616402116402,11.187169312169312,2.0287698412698414,23.579695767195762,65.83167989417989,45.78703703703703,11.944444444444443,80.81845238095237,17.137896825396822,4.918981481481481,18.38128306878307,1.511243386243386,19.19973544973545,73.05224867724867,10.252976190476188,45.26289682539682,3.215939153439153,8.356481481481481,20.611772486772484,6.840277777777776,111.02347883597884,10.978835978835978,104.0459656084656
2022-01-12,2.0519179894179893,2.5843253968253963,5.443121693121692,3.6392195767195763,40.9209656084656,0.7060185185185184,5.772156084656085,35.585317460317455,0.4497354497354497,6.927910052910053,4.2294973544973535,4.700727513227513,3.0390211640211637,45.957341269841265,0.7605820105820106,11.104497354497354,20.745701058201057,44.69576719576719,36.94609788359788,5.702711640211639,26.55588624338624,5.646494708994709,2.729828042328042,12.893518518518517,1.5790343915343914,90.1223544973545,23.169642857142854,2.339616402116402,11.187169312169312,2.0287698412698414,23.579695767195762,65.83167989417989,45.78703703703703,11.944444444444443,80.81845238095237,17.137896825396822,4.918981481481481,18.38128306878307,1.511243386243386,19.19973544973545,73.05224867724867,10.252976190476188,45.26289682539682,3.215939153439153,8.356481481481481,20.611772486772484,6.840277777777776,111.02347883597884,10.978835978835978,104.0459656084656
