,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2022-01-03,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-04,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-05,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-06,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-07,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-08,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-09,1.2996031746031744,0.9523809523809522,1.1722883597883595,0.9292328042328042,2.7992724867724865,1.608796296296296,11.297949735449734,1.6666666666666665,1.1359126984126984,0.939153439153439,1.1541005291005288,1.6798941798941798,1.9957010582010581,2.007275132275132,6.349206349206348,27.45866402116402,4.502314814814814,5.737433862433862,2.1296296296296293,2.3065476190476186,2.1114417989417986,1.2169312169312168,1.1789021164021163,1.2814153439153437,0.72255291005291,2.587632275132275,1.6815476190476186,1.4269179894179893,1.4004629629629628,0.9523809523809522,1.747685185185185,13.176256613756612,2.1345899470899465,1.3673941798941798,2.7364417989417986,6.575727513227513,1.0300925925925926,1.6782407407407405,1.5806878306878305,1.3194444444444444,1.263227513227513,1.44510582010582,1.3574735449735447,1.1078042328042328,19.229497354497354,1.2169312169312168,1.4963624338624337,2.79265873015873,1.4748677248677247,4.712301587301587
2022-01-10,1.1028439153439153,0.8416005291005291,2.098214285714285,1.0846560846560847,2.1527777777777777,1.577380952380952,20.183531746031743,1.8022486772486772,1.0945767195767195,1.167328042328042,1.099537037037037,1.263227513227513,1.3657407407407405,12.213955026455025,1.7294973544973544,37.47850529100529,1.7394179894179893,1.886574074074074,1.638558201058201,1.8733465608465607,3.7615740740740735,1.0185185185185184,2.6785714285714284,1.997354497354497,0.7953042328042327,3.030753968253968,1.5178571428571428,1.3855820105820105,1.197089947089947,0.7638888888888888,3.0505952380952377,5.573743386243386,2.2453703703703702,1.0648148148148147,2.8984788359788354,2.3660714285714284,0.9639550264550263,3.9368386243386237,1.2053571428571428,1.726190476190476,1.575727513227513,1.3293650793650793,2.504960317460317,1.8088624338624337,50.86805555555555,1.1474867724867723,1.3409391534391535,2.190806878306878,2.7000661375661372,1.7691798941798942
2022-01-11,1.1028439153439153,0.8416005291005291,2.098214285714285,1.0846560846560847,2.1527777777777777,1.577380952380952,20.183531746031743,1.8022486772486772,1.0945767195767195,1.167328042328042,1.099537037037037,1.263227513227513,1.3657407407407405,12.213955026455025,1.7294973544973544,37.47850529100529,1.7394179894179893,1.886574074074074,1.638558201058201,1.8733465608465607,3.7615740740740735,1.0185185185185184,2.6785714285714284,1.997354497354497,0.7953042328042327,3.030753968253968,1.5178571428571428,1.3855820105820105,1.197089947089947,0.7638888888888888,3.0505952380952377,5.573743386243386,2.2453703703703702,1.0648148148148147,2.8984788359788354,2.3660714285714284,0.9639550264550263,3.9368386243386237,1.2053571428571428,1.726190476190476,1.575727513227513,1.3293650793650793,2.504960317460317,1.8088624338624337,50.86805555555555,1.1474867724867723,1.3409391534391535,2.190806878306878,2.7000661375661372,1.7691798941798942
2022-01-12,1.1028439153439153,0.8416005291005291,2.098214285714285,1.0846560846560847,2.1527777777777777,1.577380952380952,20.183531746031743,1.8022486772486772,1.0945767195767195,1.167328042328042,1.099537037037037,1.263227513227513,1.3657407407407405,12.213955026455025,1.7294973544973544,37.47850529100529,1.7394179894179893,1.886574074074074,1.638558201058201,1.8733465608465607,3.7615740740740735,1.0185185185185184,2.6785714285714284,1.997354497354497,0.7953042328042327,3.030753968253968,1.5178571428571428,1.3855820105820105,1.197089947089947,0.7638888888888888,3.0505952380952377,5.573743386243386,2.2453703703703702,1.0648148148148147,2.8984788359788354,2.3660714285714284,0.9639550264550263,3.9368386243386237,1.2053571428571428,1.726190476190476,1.575727513227513,1.3293650793650793,2.504960317460317,1.8088624338624337,50.86805555555555,1.1474867724867723,1.3409391534391535,2.190806878306878,2.7000661375661372,1.7691798941798942
