,0
2030-01-07,979.75406
2030-01-14,979.75406
2030-01-21,979.75406
2030-01-28,979.75406
2030-02-04,979.75406
2030-02-11,979.75406
2030-02-18,979.75406
2030-02-25,979.75406
2030-03-04,979.75406
2030-03-11,979.75406
2030-03-18,979.75406
2030-03-25,979.75406
2030-04-01,979.75406
2030-04-08,979.75406
2030-04-15,961.5540599999999
2030-04-22,961.5540599999999
2030-04-29,961.5540599999999
2030-05-06,961.5540599999999
2030-05-13,961.5540599999999
2030-05-20,961.5540599999999
2030-05-27,961.5540599999999
2030-06-03,961.5540599999999
2030-06-10,961.5540599999999
2030-06-17,961.5540599999999
2030-06-24,961.5540599999999
2030-07-01,961.5540599999999
2030-07-08,961.5540599999999
2030-07-15,961.5540599999999
2030-07-22,961.5540599999999
2030-07-29,961.5540599999999
2030-08-05,961.5540599999999
2030-08-12,961.5540599999999
2030-08-19,961.5540599999999
2030-08-26,961.5540599999999
2030-09-02,961.5540599999999
2030-09-09,961.5540599999999
2030-09-16,961.5540599999999
2030-09-23,961.5540599999999
2030-09-30,961.5540599999999
2030-10-07,961.5540599999999
2030-10-14,961.5540599999999
2030-10-21,961.5540599999999
2030-10-28,961.5540599999999
2030-11-04,979.75406
2030-11-11,954.7290599999999
2030-11-18,954.7290599999999
2030-11-25,954.7290599999999
2030-12-02,954.7290599999999
2030-12-09,954.7290599999999
2030-12-16,954.7290599999999
2030-12-23,954.7290599999999
2030-12-30,954.7290599999999
